# DONNEES SYNTHETIQUES - NE PAS UTILISER COMME DONNEES DE MARCHE
Date,Bitcoin,Ethereum,Solana,SP500,Or
2018-01-30,12545.145142774652,663.2028420457402,11.115545255147525,2725.636041207075,1286.37541074828
2018-01-31,12718.20126937746,673.9072999144154,11.014588491441607,2793.2384384747347,1289.5390634364328
2018-02-01,12733.075454934444,640.9990956765276,10.816890915073639,2812.2232929829906,1288.9847344328878
2018-02-02,12474.783327890103,588.8011080868444,10.789872847793223,2820.7075746167666,1279.350778749666
2018-02-05,12935.82331629557,599.1514975655823,11.113913004219764,2851.7080197382274,1286.3233093453716
2018-02-06,13072.412786294062,590.4053399980793,11.124391144939018,2843.9400678327206,1281.3702754832223
2018-02-07,12605.953579321387,541.4401145355466,11.09068443181529,2820.8082096108633,1273.932894172638
2018-02-08,12708.475988764163,551.666208180578,11.222271066013933,2800.1589839835674,1266.9336997962828
2018-02-09,12425.997697612678,528.6753402389999,11.164866557100238,2793.5564546867513,1268.40824835455
2018-02-12,12638.290716088055,534.4781445359154,11.124163115817915,2802.3649759516566,1259.7994639136432
2018-02-13,12643.045541294165,522.0493854771653,11.086544745757477,2797.588997887917,1269.906217758146
2018-02-14,12804.828879698114,563.3464634272129,11.463582999729779,2790.7423885934186,1274.723618126313
2018-02-15,11796.28563552257,536.1835448232727,11.054732654381139,2775.6930823776597,1272.7307492044167
2018-02-16,11973.255314127196,541.2383814408513,11.095750786708281,2770.5649972378033,1262.813274263544
2018-02-19,12398.303874892588,548.4706383432431,11.0904003902482,2784.9078653817096,1272.0096757216015
2018-02-20,12819.357489894259,573.4532521508916,11.298824783443429,2804.205434780505,1273.4978879099815
2018-02-21,12592.452404954414,528.3440535619934,10.977249474724559,2793.2878857056376,1276.5065793474207
2018-02-22,12634.59553605531,516.99951533457,11.092088213145406,2796.0010865563386,1273.6323373240623
2018-02-23,12675.926752296427,529.299884516101,11.288669663117489,2817.629454002278,1273.6216810991448
2018-02-26,12852.271861809559,537.6108614990804,11.313081156752945,2833.537720190059,1279.7649911971957
2018-02-27,13044.818293344882,568.9163824987774,11.379324763972495,2861.161411042078,1276.7794360926573
2018-02-28,12762.625385747042,560.3762274813279,11.470715513315914,2816.644352666582,1266.9268764448998
2018-03-01,12596.269119175282,538.8270647950876,11.521205211090912,2833.5111358465974,1264.4573819275188
2018-03-02,12911.798233391164,567.9152963681914,11.638851192673723,2809.2900177012784,1268.952674369131
2018-03-05,12615.956481938907,566.0832875885101,11.519362634097444,2805.54432326309,1282.7736479138225
2018-03-06,12380.285786879322,573.2469807603603,11.406607789835615,2817.7700521719034,1269.3977349413528
2018-03-07,13055.421659703383,614.0547239444484,11.762805646900642,2837.9476026533575,1270.832826680558
2018-03-08,13163.826315647733,664.1206663180698,12.0283504675071,2838.5430982620123,1274.8423338001649
2018-03-09,12681.345189286632,541.6250636873211,11.823550970340609,2842.6638760760857,1265.3262080778497
2018-03-12,12404.226107005628,511.7336080841761,11.569194184380626,2830.8695556975804,1244.31689133292
2018-03-13,14011.414912061917,597.9951773163259,12.04885737934292,2886.2860814758264,1238.6024420148067
2018-03-14,14197.91482636076,612.4606855794289,12.098806426970459,2877.290254090284,1224.8675410269593
2018-03-15,13564.296747591316,504.46722445130035,11.751799750939071,2823.550572807485,1228.9536186940486
2018-03-16,12413.155709408094,414.88448538985034,11.503753899850182,2801.6703471642372,1237.4006359913271
2018-03-19,12207.805981500354,408.1460279154666,11.418439753840747,2797.286668783731,1234.460808670646
2018-03-20,12138.51125020887,432.3972940398112,11.52730502008645,2838.483753067347,1221.46017564826
2018-03-21,12628.06606789652,485.1515156785863,11.763481269851914,2835.395107188493,1234.0865612822454
2018-03-22,12567.458978262948,463.37076793869187,11.685666926760721,2887.2080033910192,1232.1762678212087
2018-03-23,12225.77647399977,478.2132137935616,11.60946599393018,2890.2552802669597,1231.1371635858109
2018-03-26,11154.339580432486,453.98516346902085,11.636530658385805,2877.4743882075813,1243.4218412511045
2018-03-27,12194.379695928079,511.1212747272566,11.81969905753295,2911.9499084322047,1276.819516309367
2018-03-28,12501.03895101057,609.5569582253906,12.017064244877186,2930.8318995943014,1271.5108347732096
2018-03-29,12938.710829289228,623.0200156705143,12.474948730160893,2926.5547838109555,1265.4728581102543
2018-03-30,13235.841685474508,676.4885029554121,12.433830457198287,2978.1711635898023,1262.2678824979682
2018-04-02,14488.103791415035,742.0146161561581,13.200224020576442,2960.5164550257127,1259.6372502336853
2018-04-03,15389.93428172365,764.6986468482652,13.807779962489162,2948.5483422820857,1266.4618623331996
2018-04-04,14804.102225382285,746.0294040361924,13.93386122134622,2979.953729052288,1272.405776728039
2018-04-05,15603.94076302597,765.8736107115086,14.199272709196224,2959.139260618099,1269.935680797845
2018-04-06,16883.179064230735,792.2397095604094,14.36035617652645,2984.7665412113856,1279.7306361324847
2018-04-09,16750.971583266808,793.8912737697316,14.587110542574337,2994.2728589316985,1277.0300134352055
2018-04-10,15750.79944167225,740.9774103374124,14.289444063451972,2977.43811762539,1255.5346759394135
2018-04-11,16972.788365900913,777.9755903361129,14.608340412774144,2979.0299503447577,1261.401723905951
2018-04-12,17508.102457609155,809.275554884081,14.613075312650274,2971.6663259083343,1263.7830793591563
2018-04-13,18181.04225851987,822.1800672215605,14.92864722231737,2975.4969951658136,1260.129068804993
2018-04-16,17424.11474862689,810.6229349817362,15.111981206084689,2973.2959163509995,1247.411742583998
2018-04-17,17913.389486882268,833.4708614495325,15.423377261701951,2978.8978970656417,1252.8416063792213
2018-04-18,18077.97347349177,862.540640389246,15.306051034440962,3014.3850856396157,1238.0706364966402
2018-04-19,17658.869233842335,689.5316931753597,14.419037165567849,3034.7387554155216,1245.861913527063
2018-04-20,17283.460897405366,689.9011741675394,14.664874624547336,3056.58000993503,1267.3899709742639
2018-04-23,16941.538591769724,645.5972978684747,14.365303476346831,3045.3091646470007,1285.8938821567901
2018-04-24,17701.951337259765,644.6969998944986,14.417810686749554,3064.143337539434,1279.700909259093
2018-04-25,17067.58429204262,570.0934480361451,14.18163279774339,3084.9942678601005,1277.2998699684827
2018-04-26,16462.368459220674,573.9062780984904,13.964527543122685,3074.0397039455074,1258.8646291598345
2018-04-27,15897.936651912783,604.2108733848163,13.939426197327412,3047.67853102046,1270.1539524173588
2018-04-30,16042.652976266303,611.9477965553808,13.763063774285346,3065.2047253877513,1254.5321734053337
2018-05-01,16338.316873405834,603.1813645666341,14.50200361116152,3101.4941673122894,1257.5861486153167
2018-05-02,15253.233629715916,579.6011435181621,14.167081540542608,3101.6073264120473,1263.3462646671926
2018-05-03,15478.327858375049,569.0686794212262,12.972441045606393,3140.3146051804815,1249.4346580783517
2018-05-04,16309.087585451474,576.859431269533,12.564236473493462,3143.667344065681,1244.9842218514307
2018-05-07,15438.870993952269,496.35933873351706,11.283078823831818,3148.7052889487286,1251.0098667785012
2018-05-08,15397.316300355484,490.6640340095014,12.033932556281176,3111.814680434015,1261.050251152536
2018-05-09,16567.430339955572,541.9765147708027,12.51200553845049,3127.2346123193383,1269.653449906714
2018-05-10,17091.314240128177,560.8614150034792,12.381553597528322,3186.9098949879954,1277.3508949683458
2018-05-11,16769.350684090565,538.6149309081076,10.503558715133572,3197.387291802065,1289.922577731026
2018-05-14,16167.620711131813,519.2494691442466,10.11522142075342,3219.387823856506,1283.259312251864
2018-05-15,16625.195869318843,527.5191849818908,10.51399716310264,3225.7781531157098,1283.0667287344547
2018-05-16,16934.166221892614,532.9710925607558,10.934427166625474,3235.9148531638493,1290.1211764018885
2018-05-17,16875.831193844217,525.6916225498445,10.95067822476047,3233.0520388404534,1283.8844808492029
2018-05-18,16280.124804224974,505.16607500297584,10.607766554485366,3205.5252652831246,1279.6238656287635
2018-05-21,15718.649324042977,458.6718881058785,10.23155777728515,3212.658285398838,1278.3905060353263
2018-05-22,15970.810278008568,481.18342334469435,10.46308091459962,3223.8214226251603,1269.4550459339232
2018-05-23,15905.924658646647,492.47346099037054,10.49911852303588,3237.3729932081424,1266.7315058358595
2018-05-24,16120.709650015517,485.05766599619795,10.396921441047134,3239.230881810719,1256.3138830859896
2018-05-25,16166.215519207055,489.7198508908166,10.403700750309529,3219.98557268136,1263.0083688694112
2018-05-28,16047.190941481549,482.61913630489255,10.254001869854454,3205.9864468762635,1245.6662352199298
2018-05-29,16331.99909951305,504.4124830457893,10.405932993860878,3213.5988341768466,1252.41226089847
2018-05-30,17251.14587427502,543.3777960866358,11.581765011224316,3249.417489999013,1262.3676092929259
2018-05-31,17221.88544676089,528.2599598007109,11.767211805047552,3294.62397588197,1273.1855745682228
2018-06-01,17301.976417120397,527.4473543067177,11.212706700422576,3235.168128014335,1281.5093902180095
2018-06-04,18640.30945067003,571.428849746341,11.778481849470403,3257.297714648477,1302.2228915138244
2018-06-05,19241.881730814428,642.3905158409926,12.41014861202597,3239.795016941213,1311.5866467867083
2018-06-06,19429.250016990973,575.8683859088006,12.236646301420265,3283.9860564574583,1320.3531347539472
2018-06-07,19433.958281727675,573.7373868002272,10.347518520821566,3258.365318455353,1324.1361812878874
2018-06-08,19230.515492328483,536.2361384249493,9.882484870920448,3259.8732122087117,1329.5960579778712
2018-06-11,18962.340408096847,502.08486646544685,9.4497794950992,3315.4868089464912,1340.7816774220264
2018-06-12,18621.055319770996,449.5544389692059,9.230464343397514,3257.361315521611,1343.6018428967163
2018-06-13,18770.332241483902,408.718093049341,9.167318182457622,3257.5300467615316,1354.869499738946
2018-06-14,18733.315539853884,381.62317358524626,8.797680710118334,3215.3812860829908,1359.6969438445726
2018-06-15,18469.909012222666,407.48863452480896,9.137581775038107,3210.0416095591336,1350.8711541174464
2018-06-18,18173.55468039431,360.44498687799256,8.995845545488761,3262.8465026420263,1358.4329890729725
2018-06-19,18412.133220766722,468.2372374881281,10.086946521979886,3292.756550271044,1354.9076027502392
2018-06-20,19228.38117877436,549.8120971332829,10.921033167362122,3357.264098835008,1346.3721622165683
2018-06-21,18125.464298693016,462.76008432397975,10.633404824067068,3319.773143522531,1345.6131564549128
2018-06-22,18335.64202789384,461.7993029007201,10.425486396445235,3347.7512104508082,1332.7075268647604
2018-06-25,19062.995103865556,612.4686348714978,10.733586190668253,3367.352596932817,1334.2872519439436
2018-06-26,18851.444686546707,562.1509656993264,10.571010436909285,3362.889436089565,1319.0770754722587
2018-06-27,18724.78513388515,533.6805022638073,10.29674073135313,3348.44211102032,1328.129534389525
2018-06-28,18204.83967132261,410.86500659504014,9.697554660655513,3341.728888187627,1303.6524462922996
2018-06-29,18896.271272465594,456.0733872214252,9.798086920917097,3330.656056272138,1311.6292870442687
2018-07-02,18685.411646169436,415.20065875350303,9.340201594626995,3333.930247070367,1325.2876332267056
2018-07-03,18921.846160957106,437.9345941938172,9.407832948249448,3327.454634941449,1326.0690100993222
2018-07-04,19122.570246113664,433.95764432859954,9.381938177377824,3290.0053944025835,1334.7602943006864
2018-07-05,19550.373564428046,480.4048894379568,9.771400313192917,3280.9204739853453,1332.070941210878
2018-07-06,19246.284633637948,427.43361620830996,9.242348173233589,3257.2084738432595,1328.3706825850961
2018-07-09,19117.83467131761,378.638754796602,9.26906402053489,3220.629113692374,1330.337635255024
2018-07-10,19227.160569111704,424.51836172646847,9.507703148963518,3230.5514832901295,1335.3330712754807
2018-07-11,19257.48412073868,390.80846198684736,9.321115243255413,3247.147205860806,1340.3759498961924
2018-07-12,19151.090780951963,388.96764445642043,9.289549753114404,3228.9188152754223,1351.2233994602798
2018-07-13,18936.69311076176,371.5411673148423,9.083327404648418,3183.3681136182886,1351.4614996863677
2018-07-16,19070.442638938486,386.3084607139161,9.568302779873289,3196.3201485548275,1351.7854098338842
2018-07-17,19167.00202461464,381.69320000442696,9.622875031620472,3254.5732455327648,1340.636688779474
2018-07-18,19391.608510733462,383.0405568957294,9.577120599013968,3249.0599745013633,1327.6447568902574
2018-07-19,19424.14770344648,373.6260164134189,9.63917473477294,3269.876603660604,1326.7672462429575
2018-07-20,19319.024646646176,370.97550872699935,9.377249163054433,3269.6436988960013,1319.3626783995417
2018-07-23,19261.49212502588,353.2367859774034,9.311715120702567,3269.1365576457847,1319.6898297692608
2018-07-24,19218.333327851804,359.38454141822837,9.487123500269492,3229.685654967119,1314.8741877749544
2018-07-25,18847.65440503989,335.8301041634196,9.070707121608418,3216.8734864940084,1307.237278029464
2018-07-26,18708.541653936845,338.25200459108635,8.83569192407869,3256.997231150416,1312.2284159735882
2018-07-27,18792.029604096635,339.3549964442493,8.713637969819132,3250.040406936608,1333.3144941279859
2018-07-30,18440.420581304414,332.5025362809127,8.130085447259166,3231.2169277414855,1342.02432248474
2018-07-31,18112.61247521438,319.03926727668596,7.847601507663606,3210.791059308907,1334.9718716246996
2018-08-01,18911.227620418224,333.31726600950026,8.098485842005074,3222.8649058714036,1323.019587206902
2018-08-02,19039.64704298494,333.8495015905196,7.857389997149825,3214.178417700107,1323.3975104466062
2018-08-03,19782.603978231047,402.556968241422,8.866355542851013,3355.9135594378217,1347.094809233201
2018-08-06,19377.603166300218,393.2410160742227,8.448810863120869,3368.3136149277434,1342.8750199995789
2018-08-07,19586.053091476017,388.3097548491395,8.182717075258056,3366.242887627066,1337.787481041793
2018-08-08,20342.56874016302,398.23475184532566,8.630751051550636,3335.562634345897,1345.0783337203889
2018-08-09,20717.712135111247,409.68545097229867,8.959291847640134,3372.9405170053783,1350.136647460869
2018-08-10,21832.594077731705,460.085879230111,10.545028562456588,3379.620123987461,1359.4399963330034
2018-08-13,20932.508387117254,424.41801167128796,9.516610447457058,3297.0266668977642,1348.5695728679284
2018-08-14,20427.485307036706,420.01035803955125,9.65557688213347,3318.6644272044464,1348.143042908862
2018-08-15,20462.252098107518,419.9576716462379,9.424362924481276,3310.813699089688,1354.666958137927
2018-08-16,21762.07911005536,442.86572388103565,9.948741866838258,3297.4404870373587,1367.1209013843995
2018-08-17,23030.954708731108,472.3506064344048,10.648753638167996,3337.7564652862334,1370.446590757749
2018-08-20,23514.570732521024,482.49136406462287,11.534593020215137,3362.4390222953716,1362.8444512328917
2018-08-21,24434.511900970065,496.0462763545259,11.538468358153542,3331.6731247070975,1373.6950898220919
2018-08-22,24935.341783469987,512.4632610507955,12.413108270919823,3323.5275910877886,1368.9346314244488
2018-08-23,24124.887433894743,489.1232865730971,11.323896831340317,3316.578185358838,1364.716145910398
2018-08-24,25339.237717667052,508.78377547239995,11.706719539715209,3318.762918708075,1368.6048434695492
2018-08-27,23820.822641164534,469.355995072477,10.770184346693325,3323.425339441635,1369.2605150532086
2018-08-28,23554.541467616014,455.55026357557495,10.38977954610205,3333.2167717011653,1364.3247778970117
2018-08-29,23798.649008219658,461.8747033044469,10.773650582291758,3306.1729498945574,1378.7027554155295
2018-08-30,23286.608951804217,461.0099788554334,10.429003056281879,3321.4515337903467,1380.553238879183
2018-08-31,24002.31739326245,481.18265236133254,11.58277439363348,3350.97569124176,1371.1456121664482
2018-09-03,25053.889497408047,496.8448240641003,13.448023698783773,3348.9193899453526,1384.3005151345023
2018-09-04,24797.487123349576,492.26664975366396,13.038989878411096,3373.600593961044,1381.957048811095
2018-09-05,24802.427603589942,483.8941707710735,11.191989627415808,3380.3044094128295,1385.115017292433
2018-09-06,24745.751577836047,473.36124949890444,10.852737469046986,3395.4239177866184,1396.0265020699057
2018-09-07,25226.666385890345,491.23540924524923,12.286928822465768,3404.1128378510803,1397.6403670344646
2018-09-10,24463.02444706757,488.8998806677578,12.152454876067106,3416.138202598728,1376.930763364477
2018-09-11,23422.477300483206,478.8088727928121,12.284628724676631,3372.319656931147,1386.340244081932
2018-09-12,24168.282218855944,491.00871791055187,12.740485622223888,3364.835618722224,1391.796918288902
2018-09-13,24156.842083190186,481.7818068956031,12.796382135115927,3353.335495855768,1364.9512564212375
2018-09-14,24605.48475647203,532.4708438374366,13.985627434093644,3399.9284755662884,1352.404093618099
2018-09-17,24875.918247065732,527.7002537844853,14.059440024140706,3392.4588596907815,1359.1451725708298
2018-09-18,26085.500234465602,564.6802434421061,16.293088441413307,3446.5788823702537,1352.7687569902366
2018-09-19,26749.89582554457,578.3420566621552,16.983487769330665,3435.582204130951,1340.005531575441
2018-09-20,26751.591540030233,587.000937136737,18.776084177352725,3494.2425220081445,1333.415673531716
2018-09-21,27423.013276586502,614.391350281024,19.476014423737702,3532.0725783035386,1341.8020338989386
2018-09-24,27081.948619217063,601.4773214112302,18.743718609462704,3557.112366862712,1343.8781228748
2018-09-25,26459.780129040515,595.6904018479829,16.910283574678857,3545.100076842071,1339.3218271357794
2018-09-26,26690.678095884334,640.4801826851565,20.06260684796254,3581.638454131009,1346.9839900172883
2018-09-27,27263.898695324446,659.6069475018112,21.948813569436926,3642.796601131429,1345.1713646672576
2018-09-28,27563.25041175775,679.3451829742273,24.000619124652633,3681.2455618975805,1352.290334948786
2018-10-01,27707.014367696444,678.9510495362808,23.577440501300515,3708.5087313856984,1347.3435824005082
2018-10-02,27943.383001389968,698.9809487039877,24.480500903310926,3657.6977894354313,1345.6610457413713
2018-10-03,27715.85580717306,704.8858212440658,25.721665194282835,3630.824734424473,1349.5499562907587
2018-10-04,28339.849040367295,718.7110924892985,26.525717268612585,3645.2518007240874,1346.2546493624907
2018-10-05,29249.586461487015,770.0241107353621,35.494282807789055,3705.0733331084075,1344.354419284975
2018-10-08,29922.544733807557,805.1064677045811,38.8058574949603,3693.427995259542,1373.4534577222935
2018-10-09,27481.195617691727,786.3959221989955,35.226520581544435,3675.4982209751843,1368.7263895548847
2018-10-10,27678.14413796954,778.2477818778841,33.15509942726597,3616.29839303195,1355.0390699726627
2018-10-11,27172.997878608498,767.0690944364669,31.071421558943427,3660.484990207488,1350.56825563667
2018-10-12,28018.63751760186,796.0672793438016,34.64468219885339,3677.784803793947,1355.671701036502
2018-10-15,27988.00848596493,798.7862450336838,36.01446504906097,3662.5619571005805,1360.604534249161
2018-10-16,26965.589177155038,786.9840181630873,34.15863941065528,3626.1423796111426,1368.9630463941983
2018-10-17,27335.131284095707,797.1584447489338,34.74923169388359,3618.9481755265383,1363.622593283265
2018-10-18,27139.047240846874,693.1580974339885,31.03084482080607,3552.7843695361703,1358.5748768088424
2018-10-19,27223.529909733687,655.9407645637169,31.146634701403364,3574.0340011250946,1353.5945996847345
2018-10-22,25350.167316504852,618.3581905131362,27.35936402621637,3550.473497851943,1359.2862550700954
2018-10-23,25667.49079156701,668.538081915513,29.76051585915978,3560.8139713422725,1358.459124033964
2018-10-24,26118.631884097573,679.9037972198859,30.63467064763544,3571.706951667427,1359.798543396474
2018-10-25,27281.280175137275,697.4277069728499,31.152529706409943,3617.6971613133537,1360.2531422820327
2018-10-26,28234.5870552,725.657607416345,32.50882731897325,3557.6339028543225,1349.6102450850422
2018-10-29,27814.39852023814,734.3144975055203,31.65228951594525,3546.8830772566566,1350.6413285377196
2018-10-30,27084.7829584683,706.9731970068875,31.415756434079192,3555.71849355925,1345.2073613510252
2018-10-31,27480.577799379385,736.4670296182481,32.29888674248538,3530.600266197205,1353.6066130125052
2018-11-01,27639.00731175897,741.7248072228273,33.351876421547246,3573.936279495814,1345.676075818253
2018-11-02,28171.436074309808,773.5958100999393,34.50871380427581,3602.475152728023,1351.3940200572729
2018-11-05,28904.655409680334,770.7921728964409,32.01966668086677,3634.017550241415,1350.916388784305
2018-11-06,29994.06606728132,820.9056722854997,34.74022860436899,3637.3501557078957,1365.8457511571921
2018-11-07,28367.195898154478,763.9198312345819,32.67597495808161,3650.100238810697,1403.299616086016
2018-11-08,28015.04914876347,730.1553091474469,31.62997875436737,3630.3011010993423,1407.5938000998633
2018-11-09,27127.537343190626,716.6954374779032,30.84978446910861,3625.845276296226,1406.8083760558866
2018-11-12,27350.465910073424,708.0822585565732,30.62102011913374,3591.4336679370463,1406.0317993566007
2018-11-13,27587.12033056552,744.1565383783333,30.69364780319726,3601.4689939908667,1425.7492827778915
2018-11-14,27315.067417662958,725.4192137735084,31.159454676413073,3627.2708615125703,1427.4104543130156
2018-11-15,26896.77577235231,694.3198167533327,30.03975192311642,3641.8653160719346,1409.3326780129469
2018-11-16,26581.632814256584,637.5230964383674,29.245071034992414,3645.3605161239902,1369.471098912561
2018-11-19,26769.727855591304,650.3495349183579,30.568390596392888,3646.051829412055,1359.7865250010964
2018-11-20,27037.329531216088,669.8735524419745,31.17581935625794,3634.006195849081,1347.1075454721895
2018-11-21,27742.677014623518,726.9113923547048,33.8913009968227,3620.832327838096,1358.717545655186
2018-11-22,27275.33738231111,703.8649486058408,33.202350372715706,3596.7325462891754,1330.864518600222
2018-11-23,26278.80790278782,611.2760282883979,31.405399148555077,3551.2046715065626,1351.7857807649302
2018-11-26,25908.593674111133,597.7495565514366,31.79047548530928,3548.3991943193755,1347.314451844134
2018-11-27,27325.554811661343,652.0340985974497,33.42349259088226,3541.7295633383146,1378.3733598301521
2018-11-28,26168.427006557842,544.894236865007,32.971386617303594,3464.955463541606,1372.750257421499
2018-11-29,25965.275754709877,558.4581272060138,34.182683719477325,3451.952176669662,1369.3057691498677
2018-11-30,25779.73181353319,547.6361677368382,33.67116685497274,3450.6552711190698,1387.8815942172098
2018-12-03,25919.094453371763,548.1224474339054,34.567815767709064,3401.369225383465,1410.6098432771973
2018-12-04,26401.015471298844,551.5618151776591,35.98576132752455,3393.7134274388236,1413.6515442341642
2018-12-05,24351.85865358636,525.1258743609488,35.934117230226285,3398.447123639334,1393.1796316380155
2018-12-06,24558.09735112326,547.4677656010678,36.5144608890632,3361.8613839297627,1394.036235815853
2018-12-07,24095.444395456012,546.2788915368093,36.2207565760565,3278.0324437844884,1400.577605128974
2018-12-10,24873.615300582514,555.1660170917702,36.916237079263404,3236.593250526193,1414.9195577575479
2018-12-11,25553.64491078909,553.8500977616206,36.559841895623805,3330.9309795679583,1416.112940152338
2018-12-12,24768.787403634346,534.3901455067256,35.856077622447984,3306.502447686783,1409.1479774032516
2018-12-13,25352.84770335229,536.2158340429463,36.126622233936004,3329.124373578038,1409.0882168298642
2018-12-14,26727.969626480935,555.8054811494012,37.93595211800302,3560.0760044084373,1400.8164710492722
2018-12-17,27058.093602069526,546.1121628586109,38.50594471271738,3508.3091147552277,1393.685636592115
2018-12-18,28279.305479780305,555.0285599630042,40.37118296616916,3463.052710739189,1384.100894377979
2018-12-19,29468.9372430422,570.2282642892668,45.904087156801864,3591.009670223677,1375.7065437828346
2018-12-20,30019.805266996995,583.2225310291528,47.629038298552935,3574.6220974440507,1396.315136745103
2018-12-21,32117.806089873626,592.8501051090798,49.494396877904315,3586.5182850657125,1409.9528420955257
2018-12-24,31651.47132901275,591.6026961175468,48.494249413812746,3556.741999413226,1399.9027479161389
2018-12-25,30465.715119937344,591.3761593886435,47.63294085115037,3604.4352337398427,1398.010871934918
2018-12-26,30938.920949491323,602.657820822241,48.086661541256035,3635.6609457238546,1388.880122066659
2018-12-27,31966.815808367603,599.4143767727393,47.1983223297672,3706.0614837854746,1388.4443237440998
2018-12-28,29914.37575664139,596.530532420573,48.06860270235171,3583.874609583356,1384.0489401694956
2018-12-31,29718.712546358485,591.6329447412197,44.99141163434012,3615.778205397411,1452.2887046578471
2019-01-01,28403.510576346427,583.3860901684725,44.23918479845986,3583.2114666154553,1421.3115120008115
2019-01-02,29468.449419873756,596.7671829669092,45.90343807600629,3694.7419941986805,1424.742268599566
2019-01-03,29164.803848392065,586.8646937960439,42.29514356818355,3676.636417116804,1425.0794069456524
2019-01-04,29209.12954462548,589.7902291830477,45.22650041964734,3650.284986599655,1420.543506895421
2019-01-07,29094.475245643756,600.1855225200903,45.27753236997357,3701.2405866166823,1413.9953154424124
2019-01-08,28213.03383670201,577.8791378763138,42.239961126386646,3625.8657862648165,1413.7913061043764
2019-01-09,28897.600780140332,579.9438993889992,43.10857403925561,3675.6150927921844,1407.608481234944
2019-01-10,29657.7164155953,597.8997731908152,46.65801734664423,3736.216592362633,1426.891060742495
2019-01-11,31222.746628556102,610.1775760849057,49.50690200811143,3788.7133343993214,1419.8072953282283
2019-01-14,33495.36424995035,640.2774564239617,55.73769686792103,3752.0749151363734,1414.2114455131423
2019-01-15,33950.81697145822,649.8460041907952,57.97036691154828,3744.8069350288215,1414.0167338935807
2019-01-16,33719.09910652868,647.3981870202806,58.25196251248275,3772.791118404863,1397.6687571379
2019-01-17,34450.07791903857,643.8224496282205,58.86585035816463,3811.1969047461334,1404.0701728434829
2019-01-18,35336.33625907913,654.2816708358146,60.541469056523894,3844.34789200617,1413.7477573072185
2019-01-21,34505.97633798113,644.1211556112231,56.736960031519445,3775.7783054938404,1415.6068449692066
2019-01-22,34850.63109410832,655.4345729826788,60.27814134519758,3853.0035142061806,1410.2914842503587
2019-01-23,32776.74104213615,649.8379958109039,59.35572356184499,3738.212544872316,1408.316787577331
2019-01-24,32151.160392518213,647.399905519595,57.47326931652551,3754.484191818256,1404.008812895115
2019-01-25,31772.089329520142,641.5720534388504,51.76893265635507,3666.174416874661,1400.8173664149965
2019-01-28,31629.838299098574,640.7639344485797,51.88326418703432,3606.8916669941027,1396.1942240880035
2019-01-29,31263.78390797412,640.4829275208143,50.46386006822048,3559.4478495588996,1400.906112422812
2019-01-30,32501.630017756655,650.4317384962847,51.82058687988791,3629.5518060665786,1420.4459587924955
2019-01-31,32457.22084644275,653.8511648821154,50.71742659766312,3559.664760057531,1416.1608754235194
2019-02-01,31814.70957916329,639.5488652403317,47.172439670998,3494.647150321363,1417.46952182469
2019-02-04,31144.89957643138,625.3111852072398,47.7093407911062,3535.6597716126125,1403.5475471351235
2019-02-05,31547.37285061759,625.7714015399281,47.211155008421805,3522.283847681136,1404.742035949481
